time,value
09-10-13 21:35,6.552044867999999
09-10-13 21:40,6.956716156000001
09-10-13 21:45,5.3515340810000005
09-10-13 21:50,5.791170502000001
09-10-13 21:55,5.040263939
09-10-13 22:00,5.882394027999999
09-10-13 22:05,5.706899452
09-10-13 22:10,5.129640961000001
09-10-13 22:15,4.43407383
09-10-13 22:20,4.563763237
09-10-13 22:25,3.382718658
09-10-13 22:30,3.816134644
09-10-13 22:35,3.438430023
09-10-13 22:40,3.51924324
09-10-13 22:45,3.196865845
09-10-13 22:50,3.149019432
09-10-13 22:55,3.117627335
09-10-13 23:00,3.138401413
09-10-13 23:05,1.441738701
09-10-13 23:10,1.298028183
09-10-13 23:15,1.252854347
09-10-13 23:20,2.0482242580000003
09-10-13 23:25,1.90626545
09-10-13 23:30,1.4630989069999998
09-10-13 23:35,0.9327669140000001
09-10-13 23:40,0.929339027
09-10-13 23:45,1.068347931
09-10-13 23:50,0.993138695
09-10-13 23:55,1.25489502
10-10-13 0:00,1.5861730580000002
10-10-13 0:05,0.840347862
10-10-13 0:10,0.824233818
10-10-13 0:15,0.793192673
10-10-13 0:20,0.978359795
10-10-13 0:25,1.007402992
10-10-13 0:30,1.280442429
10-10-13 0:35,0.85956707
10-10-13 0:40,0.948194504
10-10-13 0:45,0.949230385
10-10-13 0:50,0.99410038
10-10-13 0:55,1.400494385
10-10-13 1:00,1.7879241940000001
10-10-13 1:05,1.0189558029999999
10-10-13 1:10,0.9511703490000001
10-10-13 1:15,1.130515862
10-10-13 1:20,1.195431137
10-10-13 1:25,0.97237587
10-10-13 1:30,1.3990524290000002
10-10-13 1:35,0.84839344
10-10-13 1:40,0.7877052309999999
10-10-13 1:45,0.90086422
10-10-13 1:50,0.9674049379999999
10-10-13 1:55,0.940316391
10-10-13 2:00,1.484057426
10-10-13 2:05,0.876354408
10-10-13 2:10,0.902381897
10-10-13 2:15,1.147567368
10-10-13 2:20,0.780790138
10-10-13 2:25,1.212941551
10-10-13 2:30,1.1915454859999999
10-10-13 2:35,0.915301514
10-10-13 2:40,0.8534646990000001
10-10-13 2:45,0.9870830540000001
10-10-13 2:50,1.2312696459999999
10-10-13 2:55,1.01729641
10-10-13 3:00,2.6615427019999998
10-10-13 3:05,2.352495766
10-10-13 3:10,3.021423149
10-10-13 3:15,1.299459648
10-10-13 3:20,1.148043633
10-10-13 3:25,0.8515483859999999
10-10-13 3:30,1.3570423130000002
10-10-13 3:35,1.213882446
10-10-13 3:40,1.319647026
10-10-13 3:45,0.9286369320000001
10-10-13 3:50,1.183486557
10-10-13 3:55,0.9749361040000001
10-10-13 4:00,1.711211205
10-10-13 4:05,1.202639389
10-10-13 4:10,1.202139282
10-10-13 4:15,1.014954948
10-10-13 4:20,0.9803140640000001
10-10-13 4:25,0.914801216
10-10-13 4:30,0.911226463
10-10-13 4:35,1.163221931
10-10-13 4:40,0.9003631590000001
10-10-13 4:45,0.753193855
10-10-13 4:50,1.436440659
10-10-13 4:55,0.962861443
10-10-13 5:00,1.8215488430000002
10-10-13 5:05,0.9577745440000001
10-10-13 5:10,0.7630559920000001
10-10-13 5:15,1.3488262180000001
10-10-13 5:20,1.062741852
10-10-13 5:25,1.166279793
10-10-13 5:30,1.122767067
10-10-13 5:35,0.8928594590000001
10-10-13 5:40,1.0357997890000001
10-10-13 5:45,0.8250377659999999
10-10-13 5:50,1.009614563
10-10-13 5:55,0.9557588579999999
10-10-13 6:00,1.418770409
10-10-13 6:05,0.983894157
10-10-13 6:10,0.7834018709999999
10-10-13 6:15,0.857053185
10-10-13 6:20,0.877983856
10-10-13 6:25,1.20225029
10-10-13 6:30,0.981267738
10-10-13 6:35,0.755474091
10-10-13 6:40,0.893128204
10-10-13 6:45,1.133533669
10-10-13 6:50,1.11205101
10-10-13 6:55,0.8813703540000001
10-10-13 7:00,1.624105453
10-10-13 7:05,2.72913475
10-10-13 7:10,1.093772316
10-10-13 7:15,1.003137779
10-10-13 7:20,1.141389275
10-10-13 7:25,1.373061562
10-10-13 7:30,1.034131813
10-10-13 7:35,1.170347023
10-10-13 7:40,0.907217789
10-10-13 7:45,0.8676271440000001
10-10-13 7:50,1.5964323040000001
10-10-13 7:55,1.182341003
10-10-13 8:00,1.548696899
10-10-13 8:05,1.81185894
10-10-13 8:10,1.012677574
10-10-13 8:15,1.115778351
10-10-13 8:20,1.2486064909999999
10-10-13 8:25,1.335727119
10-10-13 8:30,1.410287857
10-10-13 8:35,1.101413345
10-10-13 8:40,1.067608452
10-10-13 8:45,1.254585648
10-10-13 8:50,1.255332184
10-10-13 8:55,1.194836235
10-10-13 9:00,1.536674118
10-10-13 9:05,1.787516785
10-10-13 9:10,7.376077461
10-10-13 9:15,20.33860741
10-10-13 9:20,32.65328274
10-10-13 9:25,37.87791824
10-10-13 9:30,39.68647442
10-10-13 9:35,44.00396118
10-10-13 9:40,34.93572426
10-10-13 9:45,21.82413692
10-10-13 9:50,17.35256977
10-10-13 9:55,14.04395752
10-10-13 10:00,12.41786499
10-10-13 10:05,11.63421822
10-10-13 10:10,10.32442913
10-10-13 10:15,9.105804062
10-10-13 10:20,7.733413887
10-10-13 10:25,8.512306595
10-10-13 10:30,7.405841827000001
10-10-13 10:35,6.014668082999999
10-10-13 10:40,6.591964149
10-10-13 10:45,8.10353508
10-10-13 10:50,9.127124214
10-10-13 10:55,10.267696
10-10-13 11:00,11.18490334
10-10-13 11:05,11.66351528
10-10-13 11:10,12.09740028
10-10-13 11:15,12.82349396
10-10-13 11:20,13.34674892
10-10-13 11:25,13.55936985
10-10-13 11:30,12.84400864
10-10-13 11:35,12.83725357
10-10-13 11:40,13.17008591
10-10-13 11:45,13.36004162
10-10-13 11:50,12.47789726
10-10-13 11:55,12.12078495
10-10-13 12:00,12.22121277
10-10-13 12:05,11.32713223
10-10-13 12:10,11.15424938
10-10-13 12:15,11.44121437
10-10-13 12:20,11.44147854
10-10-13 12:25,10.84943295
10-10-13 12:30,10.69069805
10-10-13 12:35,9.040006256
10-10-13 12:40,8.365810966
10-10-13 12:45,6.897026825
10-10-13 12:50,4.791109276
10-10-13 12:55,4.4114469530000004
10-10-13 13:00,3.8164756769999997
10-10-13 13:05,3.424433136
10-10-13 13:10,3.2991601939999997
10-10-13 13:15,3.920586205
10-10-13 13:20,4.216287041
10-10-13 13:25,4.248643875
10-10-13 13:30,7.1445671079999995
10-10-13 13:35,6.346981621
10-10-13 13:40,5.191374016
10-10-13 13:45,5.870207024
10-10-13 13:50,6.191905403
10-10-13 13:55,6.628078461
10-10-13 14:00,6.524541855
10-10-13 14:05,6.183889389
10-10-13 14:10,5.935943603999999
10-10-13 14:15,6.38493042
10-10-13 14:20,6.218726158
10-10-13 14:25,3.97595005
10-10-13 14:30,3.753543472
10-10-13 14:35,3.692245483
10-10-13 14:40,3.816882324
10-10-13 14:45,3.764330101
10-10-13 14:50,4.152156448
10-10-13 14:55,4.152092552
10-10-13 15:00,4.863686562
10-10-13 15:05,5.50368576
10-10-13 15:10,6.526170731000001
10-10-13 15:15,5.03448143
10-10-13 15:20,6.195100975
10-10-13 15:25,4.269486809
10-10-13 15:30,7.152557755
10-10-13 15:35,4.338608551
10-10-13 15:40,4.613593483
10-10-13 15:45,4.90704155
10-10-13 15:50,4.993420029
10-10-13 15:55,4.394815445
10-10-13 16:00,4.43313694
10-10-13 16:05,4.980966568
10-10-13 16:10,4.786410713
10-10-13 16:15,5.885537529
10-10-13 16:20,4.961471367
10-10-13 16:25,3.170072556
10-10-13 16:30,4.846365738
10-10-13 16:35,4.052233315
10-10-13 16:40,4.005259132
10-10-13 16:45,4.977697563
10-10-13 16:50,4.477243614
10-10-13 16:55,5.867887688
10-10-13 17:00,5.2937620160000005
10-10-13 17:05,4.669567108
10-10-13 17:10,5.40753727
10-10-13 17:15,4.62601223
10-10-13 17:20,4.360094452
10-10-13 17:25,4.326321411
10-10-13 17:30,4.232260895
10-10-13 17:35,5.126240921
10-10-13 17:40,4.113118362
10-10-13 17:45,3.798873711
10-10-13 17:50,4.101607895
10-10-13 17:55,4.202114105
10-10-13 18:00,4.172131348
10-10-13 18:05,3.753990555
10-10-13 18:10,3.6683124539999996
10-10-13 18:15,3.5211135860000002
10-10-13 18:20,3.068024635
10-10-13 18:25,3.6438262939999997
10-10-13 18:30,4.499767876
10-10-13 18:35,3.257520485
10-10-13 18:40,4.008560944
10-10-13 18:45,3.485969543
10-10-13 18:50,3.181336403
10-10-13 18:55,2.992022514
10-10-13 19:00,3.468424225
10-10-13 19:05,3.309244728
10-10-13 19:10,3.138655281
10-10-13 19:15,3.416121483
10-10-13 19:20,3.030388832
10-10-13 19:25,3.035794067
10-10-13 19:30,2.576820183
10-10-13 19:35,2.62839222
10-10-13 19:40,3.2659482960000004
10-10-13 19:45,2.590970993
10-10-13 19:50,2.47533474
10-10-13 19:55,3.096274376
10-10-13 20:00,2.670549011
10-10-13 20:05,2.369186401
10-10-13 20:10,2.124225998
10-10-13 20:15,2.560389137
10-10-13 20:20,3.395979881
10-10-13 20:25,3.801379013
10-10-13 20:30,4.179290962
10-10-13 20:35,6.209931564
10-10-13 20:40,13.11970749
10-10-13 20:45,8.777436638
10-10-13 20:50,5.135480499
10-10-13 20:55,3.5436645510000004
10-10-13 21:00,2.934366989
10-10-13 21:05,2.843688965
10-10-13 21:10,2.392105865
10-10-13 21:15,2.73993206
10-10-13 21:20,2.610139656
10-10-13 21:25,2.720474815
10-10-13 21:30,2.477229691
10-10-13 21:35,2.193265343
10-10-13 21:40,2.025610542
10-10-13 21:45,1.757843781
10-10-13 21:50,2.399876022
10-10-13 21:55,2.513669205
10-10-13 22:00,2.798241234
10-10-13 22:05,3.018723679
10-10-13 22:10,2.4757717130000003
10-10-13 22:15,2.255817604
10-10-13 22:20,2.298920059
10-10-13 22:25,2.299477768
10-10-13 22:30,2.68710804
10-10-13 22:35,2.308012009
10-10-13 22:40,1.99102459
10-10-13 22:45,1.873236656
10-10-13 22:50,1.917621994
10-10-13 22:55,1.698778915
10-10-13 23:00,2.66983223
10-10-13 23:05,2.230494499
10-10-13 23:10,1.853052902
10-10-13 23:15,2.4015777590000003
10-10-13 23:20,3.2040699010000004
10-10-13 23:25,2.021617317
10-10-13 23:30,2.1139883040000003
10-10-13 23:35,1.8333921430000002
10-10-13 23:40,2.032604599
10-10-13 23:45,2.07345829
10-10-13 23:50,1.958220291
10-10-13 23:55,2.384851837
11-10-13 0:00,2.2366436000000003
11-10-13 0:05,2.0572704319999997
11-10-13 0:10,2.344790649
11-10-13 0:15,2.3378862380000003
11-10-13 0:20,1.97797718
11-10-13 0:25,2.6928993230000002
11-10-13 0:30,2.933662987
11-10-13 0:35,2.606959343
11-10-13 0:40,2.50585804
11-10-13 0:45,2.452731514
11-10-13 0:50,2.635043526
11-10-13 0:55,3.2169662480000003
11-10-13 1:00,2.476451111
11-10-13 1:05,2.454468727
11-10-13 1:10,2.4658020019999998
11-10-13 1:15,2.7905084610000004
11-10-13 1:20,2.5958959580000003
11-10-13 1:25,2.695170212
11-10-13 1:30,3.028422356
11-10-13 1:35,2.6541398999999997
11-10-13 1:40,2.5239732740000003
11-10-13 1:45,2.145407486
11-10-13 1:50,2.270367813
11-10-13 1:55,3.1978300089999996
11-10-13 2:00,2.566373253
11-10-13 2:05,2.685502625
11-10-13 2:10,2.277592468
11-10-13 2:15,2.486715508
11-10-13 2:20,2.153593254
11-10-13 2:25,2.021692276
11-10-13 2:30,2.13129673
11-10-13 2:35,1.935208321
11-10-13 2:40,1.928939056
11-10-13 2:45,2.36237812
11-10-13 2:50,2.215117264
11-10-13 2:55,2.338339424
11-10-13 3:00,3.5781810760000003
11-10-13 3:05,3.6581501010000004
11-10-13 3:10,4.391799736
11-10-13 3:15,2.477836609
11-10-13 3:20,2.595498466
11-10-13 3:25,2.29083271
11-10-13 3:30,2.454419708
11-10-13 3:35,1.783087349
11-10-13 3:40,2.09364109
11-10-13 3:45,2.078157616
11-10-13 3:50,2.121709633
11-10-13 3:55,1.956145477
11-10-13 4:00,1.97990284
11-10-13 4:05,2.230154991
11-10-13 4:10,2.214783287
11-10-13 4:15,2.111431503
11-10-13 4:20,1.8700136180000002
11-10-13 4:25,2.024267769
11-10-13 4:30,1.95574398
11-10-13 4:35,1.586004639
11-10-13 4:40,1.850106239
11-10-13 4:45,1.65722332
11-10-13 4:50,1.928292084
11-10-13 4:55,1.9119297030000002
11-10-13 5:00,2.06576786
11-10-13 5:05,1.767739868
11-10-13 5:10,1.885176468
11-10-13 5:15,2.008017731
11-10-13 5:20,1.679852486
11-10-13 5:25,2.053502464
11-10-13 5:30,1.6983488080000002
11-10-13 5:35,1.947116089
11-10-13 5:40,1.734851265
11-10-13 5:45,1.8048246380000001
11-10-13 5:50,2.033227921
11-10-13 5:55,1.9433078769999999
11-10-13 6:00,1.925648689
11-10-13 6:05,1.715865517
11-10-13 6:10,1.7222026819999998
11-10-13 6:15,1.686181259
11-10-13 6:20,2.382674026
11-10-13 6:25,2.1343442919999998
11-10-13 6:30,2.05922184
11-10-13 6:35,2.517428017
11-10-13 6:40,2.0712883
11-10-13 6:45,2.402869034
11-10-13 6:50,2.709422493
11-10-13 6:55,2.8181680680000003
11-10-13 7:00,2.860485268
11-10-13 7:05,3.4466909410000004
11-10-13 7:10,2.993419647
11-10-13 7:15,2.8075077060000004
11-10-13 7:20,2.91716404
11-10-13 7:25,3.324409676
11-10-13 7:30,2.894022369
11-10-13 7:35,3.080362511
11-10-13 7:40,3.0613336560000004
11-10-13 7:45,3.11730423
11-10-13 7:50,3.8919742580000003
11-10-13 7:55,3.954787445
11-10-13 8:00,3.432777405
11-10-13 8:05,3.604529953
11-10-13 8:10,3.5616834639999997
11-10-13 8:15,3.6657983780000003
11-10-13 8:20,3.459561729
11-10-13 8:25,3.096521568
11-10-13 8:30,2.994249725
11-10-13 8:35,2.882598114
11-10-13 8:40,3.028326416
11-10-13 8:45,2.801367378
11-10-13 8:50,2.5804262159999998
11-10-13 8:55,2.175651741
11-10-13 9:00,2.5955455780000003
11-10-13 9:05,2.409038734
11-10-13 9:10,1.8532400130000002
11-10-13 9:15,2.0172737119999997
11-10-13 9:20,1.6366144180000002
11-10-13 9:25,1.611136818
11-10-13 9:30,1.539473915
11-10-13 9:35,1.51281414
11-10-13 9:40,1.854944229
11-10-13 9:45,1.353735542
11-10-13 9:50,1.9575742719999998
11-10-13 9:55,1.434103394
11-10-13 10:00,1.359552193
11-10-13 10:05,1.491776657
11-10-13 10:10,1.3781167980000002
11-10-13 10:15,1.3373619079999999
11-10-13 10:20,1.554534149
11-10-13 10:25,1.254880142
11-10-13 10:30,1.334964561
11-10-13 10:35,1.5765298840000002
11-10-13 10:40,1.256537819
11-10-13 10:45,1.271565247
11-10-13 10:50,1.570565796
11-10-13 10:55,1.3698793409999999
11-10-13 11:00,1.380290222
11-10-13 11:05,1.5384868619999998
11-10-13 11:10,1.5853025440000001
11-10-13 11:15,1.474228096
11-10-13 11:20,2.300070572
11-10-13 11:25,2.281385803
11-10-13 11:30,2.0037149430000003
11-10-13 11:35,1.419721794
11-10-13 11:40,1.911273575
11-10-13 11:45,1.612875557
11-10-13 11:50,1.964043999
11-10-13 11:55,2.060940361
11-10-13 12:00,2.467177391
11-10-13 12:05,2.8977935789999996
11-10-13 12:10,2.879907227
11-10-13 12:15,2.876647377
11-10-13 12:20,3.3272848130000003
11-10-13 12:25,3.470808411
11-10-13 12:30,4.090089035
11-10-13 12:35,4.299391365
11-10-13 12:40,3.696676445
11-10-13 12:45,3.453219223
11-10-13 12:50,4.402835083
11-10-13 12:55,3.918265152
11-10-13 13:00,4.15304718
11-10-13 13:05,3.897066498
11-10-13 13:10,3.959989166
11-10-13 13:15,3.871410942
11-10-13 13:20,4.295169448999999
11-10-13 13:25,4.058810806
11-10-13 13:30,4.344064331
11-10-13 13:35,3.779003716
11-10-13 13:40,4.3357904430000005
11-10-13 13:45,3.92173996
11-10-13 13:50,3.77942028
11-10-13 13:55,4.067386818
11-10-13 14:00,4.4935102460000005
11-10-13 14:05,3.822852707
11-10-13 14:10,3.7066921230000003
11-10-13 14:15,4.158408928
11-10-13 14:20,3.60213623
11-10-13 14:25,4.24197998
11-10-13 14:30,4.149169922
11-10-13 14:35,3.815132523
11-10-13 14:40,3.5836782460000003
11-10-13 14:45,3.542512131
11-10-13 14:50,3.6259439469999997
11-10-13 14:55,3.977107811
11-10-13 15:00,4.889815521
11-10-13 15:05,5.606180191
11-10-13 15:10,6.804823494
11-10-13 15:15,5.682435226
11-10-13 15:20,4.957577324
11-10-13 15:25,4.22791996
11-10-13 15:30,4.630666542
11-10-13 15:35,4.696742249
11-10-13 15:40,4.567142487
11-10-13 15:45,4.479565238999999
11-10-13 15:50,4.46582222
11-10-13 15:55,3.92834034
11-10-13 16:00,4.913615417
11-10-13 16:05,5.570293427
11-10-13 16:10,4.627005768
11-10-13 16:15,4.908142471000001
11-10-13 16:20,4.314204025
11-10-13 16:25,5.183242416000001
11-10-13 16:30,4.741609383
11-10-13 16:35,5.374876785
11-10-13 16:40,4.885488318999999
11-10-13 16:45,4.831637383
11-10-13 16:50,4.855938911
11-10-13 16:55,5.04205513
11-10-13 17:00,4.40345211
11-10-13 17:05,4.839836311
11-10-13 17:10,4.71698761
11-10-13 17:15,5.791488647
11-10-13 17:20,5.245038033
11-10-13 17:25,5.356139755
11-10-13 17:30,5.822570419
11-10-13 17:35,4.915715218
11-10-13 17:40,4.652292442
11-10-13 17:45,5.207969856
11-10-13 17:50,5.17955265
11-10-13 17:55,6.361587524
11-10-13 18:00,5.8134637829999996
11-10-13 18:05,6.634274864
11-10-13 18:10,5.912523842000001
11-10-13 18:15,5.449769783
11-10-13 18:20,6.158807372999999
11-10-13 18:25,5.486821365
11-10-13 18:30,5.767657471000001
11-10-13 18:35,6.350288963
11-10-13 18:40,5.574440002
11-10-13 18:45,6.049056435
11-10-13 18:50,5.810564995
11-10-13 18:55,6.194706345
11-10-13 19:00,6.53100338
11-10-13 19:05,6.697072411000001
11-10-13 19:10,5.812778091
11-10-13 19:15,4.955739975
11-10-13 19:20,5.95619545
11-10-13 19:25,5.782556533999999
11-10-13 19:30,5.485698127999999
11-10-13 19:35,6.639453125
11-10-13 19:40,5.490075684
11-10-13 19:45,6.14163208
11-10-13 19:50,5.7501033779999995
11-10-13 19:55,5.270104599
11-10-13 20:00,5.4202531810000005
11-10-13 20:05,5.378795242000001
11-10-13 20:10,5.379285622
11-10-13 20:15,5.309890747
11-10-13 20:20,4.8421983719999995
11-10-13 20:25,5.497374535
11-10-13 20:30,6.589321899
11-10-13 20:35,6.999098396
11-10-13 20:40,9.930192566
11-10-13 20:45,7.022974014
11-10-13 20:50,4.949362183
11-10-13 20:55,3.5513816830000002
11-10-13 21:00,6.31674366
11-10-13 21:05,4.210160446000001
11-10-13 21:10,8.876145744
11-10-13 21:15,3.77532692
11-10-13 21:20,4.291722678999999
11-10-13 21:25,4.586968613
11-10-13 21:30,4.025340462
11-10-13 21:35,4.461545753
11-10-13 21:40,3.836906242
11-10-13 21:45,3.839231682
11-10-13 21:50,4.672687721
11-10-13 21:55,4.291961861
11-10-13 22:00,5.173801613
11-10-13 22:05,4.516928291
11-10-13 22:10,3.7165798189999997
11-10-13 22:15,3.9822761539999996
11-10-13 22:20,3.594281578
11-10-13 22:25,3.465358162
11-10-13 22:30,2.991015625
11-10-13 22:35,3.433839798
11-10-13 22:40,3.319606209
11-10-13 22:45,3.034782982
11-10-13 22:50,3.2409282680000002
11-10-13 22:55,3.269487
11-10-13 23:00,3.759461594
11-10-13 23:05,3.4432199480000003
11-10-13 23:10,2.485837746
11-10-13 23:15,2.414767838
11-10-13 23:20,3.619361687
11-10-13 23:25,3.844276619
11-10-13 23:30,2.944111443
11-10-13 23:35,2.5233137130000003
11-10-13 23:40,2.785741615
11-10-13 23:45,2.735322762
11-10-13 23:50,3.507911682
11-10-13 23:55,3.8085643769999997
12-10-13 0:00,3.009145546
12-10-13 0:05,2.457881355
12-10-13 0:10,1.9368402480000002
12-10-13 0:15,2.5668647769999997
12-10-13 0:20,2.011057091
12-10-13 0:25,2.481983566
12-10-13 0:30,2.3543697359999998
12-10-13 0:35,2.3911994930000002
12-10-13 0:40,2.156938362
12-10-13 0:45,2.343671989
12-10-13 0:50,2.306670761
12-10-13 0:55,2.966907501
12-10-13 1:00,3.425
12-10-13 1:05,2.9007114410000003
12-10-13 1:10,2.3041389469999998
12-10-13 1:15,2.284896851
12-10-13 1:20,2.58268795
12-10-13 1:25,2.772973061
12-10-13 1:30,2.831787682
12-10-13 1:35,2.544497871
12-10-13 1:40,2.875375748
12-10-13 1:45,2.610441399
12-10-13 1:50,3.169141769
12-10-13 1:55,3.3784927369999997
12-10-13 2:00,3.373626137
12-10-13 2:05,3.027235222
12-10-13 2:10,2.91171875
12-10-13 2:15,2.586787415
12-10-13 2:20,3.093073463
12-10-13 2:25,2.833272552
12-10-13 2:30,3.4353752139999996
12-10-13 2:35,3.5932203289999998
12-10-13 2:40,3.067993927
12-10-13 2:45,3.455456924
12-10-13 2:50,3.303463554
12-10-13 2:55,3.313010025
12-10-13 3:00,4.127052498
12-10-13 3:05,4.723709106
12-10-13 3:10,5.731603622000001
12-10-13 3:15,3.616557312
12-10-13 3:20,4.832740021
12-10-13 3:25,3.984902763
12-10-13 3:30,3.54975071
12-10-13 3:35,5.722974968
12-10-13 3:40,3.486849022
12-10-13 3:45,3.7640579219999997
12-10-13 3:50,3.693309975
12-10-13 3:55,3.770949745
12-10-13 4:00,3.69125824
12-10-13 4:05,3.635691833
12-10-13 4:10,3.6174148560000003
12-10-13 4:15,3.443260956
12-10-13 4:20,3.97448597
12-10-13 4:25,3.6664415360000002
12-10-13 4:30,3.90528965
12-10-13 4:35,4.012168694
12-10-13 4:40,3.8318273539999996
12-10-13 4:45,4.016702461
12-10-13 4:50,4.19367485
12-10-13 4:55,3.644822693
12-10-13 5:00,3.274497795
12-10-13 5:05,3.387770653
12-10-13 5:10,2.8586610789999995
12-10-13 5:15,3.96597805
12-10-13 5:20,3.343061066
12-10-13 5:25,3.4299879069999997
12-10-13 5:30,3.298381615
12-10-13 5:35,3.9132503510000003
12-10-13 5:40,3.54982338
12-10-13 5:45,3.156965065
12-10-13 5:50,3.032791328
12-10-13 5:55,2.6350214
12-10-13 6:00,3.3205373760000003
12-10-13 6:05,2.97161293
12-10-13 6:10,3.584013557
12-10-13 6:15,3.0003839489999997
12-10-13 6:20,3.507840919
12-10-13 6:25,3.178201866
12-10-13 6:30,3.2201354980000003
12-10-13 6:35,2.796687508
12-10-13 6:40,3.6897201539999998
12-10-13 6:45,3.986380005
12-10-13 6:50,2.776990128
12-10-13 6:55,2.904656792
12-10-13 7:00,3.713308525
12-10-13 7:05,3.336806679
12-10-13 7:10,2.369508553
12-10-13 7:15,3.007288361
12-10-13 7:20,2.826482773
12-10-13 7:25,3.0595453260000003
12-10-13 7:30,3.664274788
12-10-13 7:35,2.586800575
12-10-13 7:40,2.408083344
12-10-13 7:45,2.531506157
12-10-13 7:50,2.6459053040000002
12-10-13 7:55,2.98117485
12-10-13 8:00,2.506718063
12-10-13 8:05,2.6232421880000003
12-10-13 8:10,2.022998619
12-10-13 8:15,2.310868263
12-10-13 8:20,2.377000046
12-10-13 8:25,2.103369141
12-10-13 8:30,2.140089417
12-10-13 8:35,2.183368874
12-10-13 8:40,2.227469635
12-10-13 8:45,1.894140625
12-10-13 8:50,1.883421135
12-10-13 8:55,1.842144775
12-10-13 9:00,2.152369499
12-10-13 9:05,1.4907896040000002
12-10-13 9:10,1.6027015690000002
12-10-13 9:15,1.368568611
12-10-13 9:20,1.3786031719999998
12-10-13 9:25,1.173523903
12-10-13 9:30,1.232596207
12-10-13 9:35,1.313816643
12-10-13 9:40,1.7306369780000002
12-10-13 9:45,1.570106316
12-10-13 9:50,1.5161628719999998
12-10-13 9:55,2.774002266
12-10-13 10:00,2.1069477080000003
12-10-13 10:05,2.187347221
12-10-13 10:10,2.401843262
12-10-13 10:15,2.259183121
12-10-13 10:20,2.306030846
12-10-13 10:25,2.45545578
12-10-13 10:30,2.442092514
12-10-13 10:35,2.859683037
12-10-13 10:40,2.3502300259999998
12-10-13 10:45,2.570659256
12-10-13 10:50,2.7478996280000003
12-10-13 10:55,2.777319336
12-10-13 11:00,3.003206825
12-10-13 11:05,3.143875122
12-10-13 11:10,3.525053215
12-10-13 11:15,2.789764214
12-10-13 11:20,3.4604537960000004
12-10-13 11:25,2.9069250110000002
12-10-13 11:30,2.360100365
12-10-13 11:35,2.607139397
12-10-13 11:40,2.7433578489999997
12-10-13 11:45,2.3140289309999997
12-10-13 11:50,2.7445613860000004
12-10-13 11:55,2.133157158
12-10-13 12:00,2.312560654
12-10-13 12:05,1.94202137
12-10-13 12:10,3.121612358
12-10-13 12:15,2.1224636080000003
12-10-13 12:20,2.6450666430000003
12-10-13 12:25,3.120493698
12-10-13 12:30,2.444747734
12-10-13 12:35,3.16175518
12-10-13 12:40,2.374869919
12-10-13 12:45,2.5612463
12-10-13 12:50,2.6541212080000003
12-10-13 12:55,2.379244614
12-10-13 13:00,2.7803201680000003
12-10-13 13:05,2.003521729
12-10-13 13:10,2.796921158
12-10-13 13:15,2.9696672439999996
12-10-13 13:20,2.5549747469999997
12-10-13 13:25,2.843181229
12-10-13 13:30,3.365436745
12-10-13 13:35,3.542232132
12-10-13 13:40,2.39020195
12-10-13 13:45,2.839167404
12-10-13 13:50,2.531503677
12-10-13 13:55,2.620465851
12-10-13 14:00,3.266763878
12-10-13 14:05,2.728069687
12-10-13 14:10,2.4820333480000003
12-10-13 14:15,2.922594452
12-10-13 14:20,2.554546738
12-10-13 14:25,2.680823708
12-10-13 14:30,2.847833633
