model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"WOA_CNN-hs_([7], True)-ac_('elu', 'elu')--fs_8-ks_2-ps_2--ep_1000-ps_50",12580.8506,12.5809,0.10898447,12581.8086,0.523,0.0075,0.5027,0.068,0.0148,0.1215,inf,18.7883,0.523,0.1584,0.5027,5.5721,99.2241,9.9611,33.7104,13.7645
"WOA_CNN-hs_([7], True)-ac_('elu', 'elu')--fs_8-ks_2-ps_2--ep_1000-ps_50",12997.4851,12.9975,0.1130693,12998.5841,0.448,0.0091,0.4109,0.076,0.0175,0.1322,inf,18.1079,0.448,0.1413,0.4109,6.2317,117.5444,10.8418,37.4653,14.3502
"WOA_CNN-hs_([7], True)-ac_('elu', 'elu')--fs_8-ks_2-ps_2--ep_1000-ps_50",12895.3356,12.8953,0.09228611,12896.4813,-1.0957,0.0113,-1.307,0.1406,0.0685,0.2617,inf,30.1824,-1.0957,0.6517,-1.307,11.5263,460.3428,21.4556,47.1006,27.0515
"WOA_CNN-hs_([7], True)-ac_('elu', 'elu')--fs_8-ks_2-ps_2--ep_1000-ps_50",13180.9464,13.1809,0.07610607,13181.7101,0.5024,0.0077,0.4887,0.0711,0.0152,0.1232,inf,18.1532,0.5024,0.1172,0.4887,5.8325,102.0249,10.1007,30.3366,13.7166
"WOA_CNN-hs_([7], True)-ac_('elu', 'elu')--fs_8-ks_2-ps_2--ep_1000-ps_50",12912.3494,12.9123,0.09064126,12913.3414,0.5869,0.0066,0.5682,0.0678,0.0128,0.1132,inf,17.1759,0.5869,0.1156,0.5682,5.5626,86.1534,9.2819,34.643,13.0985
"WOA_CNN-hs_([7], True)-ac_('elu', 'elu')--fs_8-ks_2-ps_2--ep_1000-ps_50",12898.9631,12.899,0.083004,12900.4893,0.5758,0.0072,0.5418,0.0699,0.0136,0.1166,inf,17.1241,0.5758,0.1279,0.5418,5.7357,91.4229,9.5615,37.3626,13.4042
"WOA_CNN-hs_([7], True)-ac_('elu', 'elu')--fs_8-ks_2-ps_2--ep_1000-ps_50",12625.4131,12.6254,0.06705618,12626.8782,0.4811,0.009,0.4309,0.0744,0.0169,0.13,inf,17.5806,0.4811,0.1498,0.4309,6.1026,113.5597,10.6564,43.2157,14.0159
"WOA_CNN-hs_([7], True)-ac_('elu', 'elu')--fs_8-ks_2-ps_2--ep_1000-ps_50",12727.7991,12.7278,0.10638404,12729.7509,0.4141,0.0102,0.3521,0.0781,0.0192,0.1387,inf,18.1372,0.4141,0.1592,0.3521,6.4066,129.2807,11.3702,43.1101,14.5978
"WOA_CNN-hs_([7], True)-ac_('elu', 'elu')--fs_8-ks_2-ps_2--ep_1000-ps_50",12332.2479,12.3322,0.18725443,12334.3303,0.5032,0.0089,0.4403,0.0757,0.0166,0.1289,inf,17.9216,0.5032,0.1488,0.4403,6.2043,111.6874,10.5682,42.122,14.3086
"WOA_CNN-hs_([7], True)-ac_('elu', 'elu')--fs_8-ks_2-ps_2--ep_1000-ps_50",4462.3923,4.4624,0.03047991,4464.3715,0.4077,0.0109,0.3043,0.0805,0.0206,0.1437,inf,18.1889,0.4077,0.1722,0.3043,6.598,138.8267,11.7825,50.792,14.749
